Time (s),T (C),RH,v (m/s)
68.4419403,23.2239685,58.7413483,2.14E-01
68.4510269,23.2311096,58.745079,2.09E-01
68.4600906,23.2357178,58.7501526,2.02E-01
68.4691315,23.2383118,58.7522507,1.94E-01
68.4781799,23.2396851,58.749424,1.87E-01
68.4872208,23.2355042,58.7575264,1.79E-01
68.4962845,23.1998291,58.8639069,1.73E-01
68.5053558,23.1759644,58.8173256,1.67E-01
68.5144348,23.1594238,58.7382011,1.61E-01
68.5235214,23.1475525,58.659565,1.55E-01
68.532608,23.1375427,58.5973091,1.51E-01
68.5416946,23.1282349,58.5467758,1.47E-01
68.550766,23.1186218,58.5082245,1.44E-01
68.559845,23.1078796,58.4916229,1.40E-01
68.5689621,23.097229,58.4875946,1.37E-01
68.5780563,23.0869141,58.4866714,1.36E-01
68.5871429,23.0792847,58.4799652,1.34E-01
68.5962143,23.0722961,58.473362,1.34E-01
68.605278,23.0644531,58.4707565,1.35E-01
68.6143646,23.0576782,58.4641762,1.33E-01
68.6234665,23.0506897,58.4573555,1.33E-01
68.6325378,23.0439758,58.4544106,1.34E-01
68.6416016,23.0371094,58.4547348,1.33E-01
68.65065,23.0319824,58.4522896,1.32E-01
68.6597061,23.0266113,58.453167,1.32E-01
68.6687775,23.0221252,58.4533043,1.33E-01
68.6778717,23.0162659,58.4604683,1.33E-01
68.6869659,23.0103455,58.4613457,1.35E-01
68.6960526,23.0048523,58.4576912,1.37E-01
68.7051468,22.9996033,58.4545021,1.39E-01
68.7142487,22.9974976,58.4429398,1.42E-01
68.7233582,23.0010071,58.4151192,1.45E-01
68.7324677,23.0003052,58.4035416,1.49E-01
68.7415924,22.9972229,58.4020309,1.52E-01
68.7507172,22.993988,58.4014244,1.57E-01
68.7598267,22.9912415,58.4000359,1.63E-01
68.7689285,22.9885559,58.3981323,1.68E-01
68.7780304,22.9865723,58.3950768,1.74E-01
68.7871094,22.9833984,58.3939629,1.79E-01
68.7961731,22.9796753,58.3904724,1.85E-01
68.8051987,22.9745483,58.3872299,1.91E-01
68.8142166,22.9684448,58.3822975,1.98E-01
68.8232651,22.9604187,58.3763199,2.04E-01
68.8323441,22.9520264,58.3658752,2.13E-01
68.8413925,22.9439392,58.353508,2.19E-01
68.8504181,22.9364014,58.3413315,2.25E-01
68.8594666,22.9300537,58.3289757,2.30E-01
68.8685684,22.9261169,58.3149414,2.37E-01
68.8776855,22.9234924,58.3051682,2.44E-01
68.8868179,22.9231262,58.2979851,2.52E-01
68.8959503,22.9255981,58.2900047,2.59E-01
68.9050751,22.9295349,58.2752457,2.64E-01
68.9142075,22.9302673,58.2544212,2.69E-01
68.9233322,22.9325256,58.2368507,2.72E-01
68.9324341,22.9393311,58.2294121,2.76E-01
68.9415131,22.9521179,58.2346497,2.81E-01
68.9505844,22.9655762,58.2540817,2.86E-01
68.9596558,22.9839783,58.2720222,2.89E-01
68.9687347,23.0061035,58.2964554,2.92E-01
68.9778137,23.0341797,58.2921448,2.95E-01
68.986908,23.0521545,58.3356857,2.98E-01
68.9959793,23.0686646,58.3736763,3.00E-01
69.0050507,23.0888062,58.4031754,3.03E-01
69.014122,23.1074219,58.4401016,3.07E-01
69.0231934,23.1174927,58.4684143,3.11E-01
69.0322723,23.117218,58.4832726,3.19E-01
69.0413284,23.0987244,58.4753876,3.32E-01
69.0503998,23.0499573,58.4331398,3.54E-01
69.0594711,22.9536743,58.3284607,3.79E-01
69.0685272,22.785614,58.1345215,4.08E-01
69.0775681,22.5175781,57.7681122,4.39E-01
69.0866241,22.1348267,57.1803627,4.73E-01
69.0956421,21.6471863,56.3282127,5.06E-01
69.1046371,21.0994873,55.3705292,5.24E-01
69.1136246,20.6436768,54.4126854,5.45E-01
69.1226349,20.382782,53.7647362,5.71E-01
69.1316605,20.3085327,53.4987755,5.93E-01
69.140686,20.4414673,53.7482491,6.16E-01
69.1496887,20.6531982,54.1871071,6.35E-01
69.158699,20.856781,54.6696014,6.46E-01
69.1677399,21.0386353,55.1228943,6.46E-01
69.1767883,21.1828003,55.4357605,6.43E-01
69.1858521,21.2975159,55.7010193,6.33E-01
69.1948853,21.3793945,55.8953781,6.21E-01
69.2039261,21.4300842,56.0122719,6.14E-01
69.2129593,21.4548035,56.0539131,6.07E-01
69.2220306,21.4568787,56.0542183,6.03E-01
69.2311325,21.4433289,56.0282516,6.03E-01
69.2402115,21.4108276,55.9767303,6.14E-01
69.2492752,21.3578796,55.8943748,6.29E-01
69.2583542,21.2865295,55.7853165,6.48E-01
69.2674484,21.2062988,55.666584,6.68E-01
69.2765274,21.1306763,55.5429802,6.88E-01
69.2855606,21.0828552,55.4189262,7.09E-01
69.2945938,21.0641785,55.3685799,7.29E-01
69.303627,21.0796814,55.4125977,7.39E-01
69.3127136,21.1377258,55.4896126,7.47E-01
69.3217926,21.2121277,55.6563377,7.50E-01
69.3308868,21.3143311,55.8626595,7.52E-01
69.3399582,21.4312744,56.0919113,7.49E-01
69.3490295,21.5540466,56.3117638,7.48E-01
69.358139,21.6698303,56.5212784,7.48E-01
69.3672638,21.7731018,56.6688004,7.44E-01
69.3763885,21.8514099,56.7314224,7.29E-01
69.3855057,21.8832703,56.6429596,7.26E-01
69.3945999,21.881012,56.7110596,7.19E-01
69.4036484,21.8956299,56.7802315,7.13E-01
69.412674,21.9182434,56.7814941,7.01E-01
69.4217072,21.9236145,56.7659836,6.92E-01
69.4307251,21.9266052,56.7673187,6.82E-01
69.4397507,21.916626,56.7567177,6.80E-01
69.4487991,21.8899536,56.7183189,6.65E-01
69.4578476,21.8536377,56.6655922,6.55E-01
69.4668579,21.8066711,56.5899086,6.53E-01
69.4758835,21.7462158,56.4953575,6.51E-01
69.4848938,21.6784973,56.384285,6.49E-01
69.4939117,21.6195984,56.27005,6.47E-01
69.5029526,21.5788269,56.1975403,6.53E-01
69.5119858,21.5600891,56.1865578,6.62E-01
69.5210037,21.5536804,56.1690254,6.76E-01
69.5300446,21.569397,56.1809235,6.86E-01
69.539093,21.5943604,56.2646675,7.02E-01
69.5481262,21.5999146,56.282753,7.15E-01
69.5571671,21.5899048,56.2292023,7.25E-01
69.5662155,21.5275269,56.1168594,7.36E-01
69.575264,21.3896179,55.8706627,7.38E-01
69.5843048,21.1737671,55.4465599,7.31E-01
69.5933456,20.925293,54.9639626,7.12E-01
69.6023788,20.6899109,54.4946136,6.99E-01
69.611412,20.507782,54.1213646,6.80E-01
69.6204376,20.4328918,53.9816132,6.59E-01
69.6294861,20.5498047,54.2167969,6.44E-01
69.6385422,20.625,54.4380112,6.43E-01
69.6476135,20.7106628,54.6242294,6.55E-01
69.6566696,20.8015137,54.7826653,6.82E-01
69.6657028,20.8945312,54.9051628,7.05E-01
69.6747437,20.9714355,55.0218124,7.21E-01
69.6837769,21.0416565,55.181839,7.28E-01
69.6928101,21.106781,55.4106216,7.33E-01
69.7018509,21.1594238,55.5856476,7.27E-01
69.7108917,21.1838989,55.7297211,7.11E-01
69.7198792,21.2076721,55.8209534,6.92E-01
69.7288513,21.2121887,55.8657837,6.75E-01
69.7378311,21.1844177,55.8341217,6.61E-01
69.7467804,21.1181641,55.6576118,6.49E-01
69.7557144,21.0219421,55.3736763,6.40E-01
69.7646942,20.9048767,55.0466309,6.34E-01
69.7737503,20.7800598,54.7459679,6.31E-01
69.7828064,20.6876221,54.5349846,6.28E-01
69.7919083,20.6536865,54.5168762,6.24E-01
69.8010178,20.6763306,54.5966034,6.20E-01
69.8101349,20.7294617,54.7179985,6.15E-01
69.8192368,20.8014526,54.8495712,6.09E-01
69.8283234,20.8764343,54.9542542,6.01E-01
69.8373871,20.9417114,55.023819,5.93E-01
69.8464508,20.9970398,55.078846,5.81E-01
69.8555145,21.0527344,55.1331215,5.67E-01
69.8645706,21.1221008,55.233078,5.63E-01
69.8736267,21.2065735,55.3913231,5.59E-01
69.8826828,21.3219604,55.6184769,5.58E-01
69.8917465,21.4586182,55.8767204,5.55E-01
69.9008179,21.603302,56.1479645,5.48E-01
69.9098663,21.7322388,56.4305382,5.39E-01
69.9189072,21.8439026,56.6671066,5.28E-01
69.9279404,21.9341431,56.8556175,5.16E-01
69.9369659,22,57.0042839,5.14E-01
69.9459839,22.0379639,57.118969,5.08E-01
69.9550095,22.0422058,57.1895409,5.00E-01
69.9640579,22.0262756,57.1975517,4.92E-01
69.9730835,21.9961243,57.1825562,4.83E-01
69.9821014,21.9580078,57.1583672,4.75E-01
69.9911194,21.9155273,57.0950203,4.70E-01
70.0001373,21.8766479,57.0187569,4.65E-01
70.0091705,21.8482361,56.9477005,4.62E-01
70.018219,21.8321838,56.8971024,4.59E-01
70.0272903,21.8276367,56.8653221,4.58E-01
70.036377,21.8260803,56.8508606,4.61E-01
70.0454559,21.8240051,56.8544502,4.66E-01
70.0545273,21.8196716,56.848175,4.72E-01
70.0635834,21.8106384,56.8212814,4.80E-01
70.0726242,21.7952576,56.7797966,4.87E-01
70.081665,21.7749939,56.7074699,4.95E-01
70.0906906,21.7427368,56.6818771,5.03E-01
70.0997086,21.7156677,56.6413574,5.08E-01
70.1086884,21.6899109,56.6022568,5.13E-01
70.1176224,21.662323,56.5745697,5.13E-01
70.1265411,21.6372986,56.5535469,5.12E-01
70.1354599,21.6180725,56.5516243,5.09E-01
70.1443939,21.6043091,56.5346375,5.06E-01
70.1533279,21.5924988,56.4995575,5.02E-01
70.162262,21.579834,56.4667702,4.99E-01
70.1712418,21.5663147,56.4485893,4.97E-01
70.1802368,21.5566711,56.4306984,4.94E-01
70.189209,21.5509644,56.4184303,4.89E-01
70.1981888,21.550354,56.4021111,4.86E-01
70.2072067,21.5562134,56.3643646,4.85E-01
70.2162476,21.5601501,56.3583298,4.81E-01
70.2252808,21.5700073,56.3646507,4.78E-01
70.2343063,21.5832214,56.4021645,4.75E-01
70.2433319,21.5982666,56.4523621,4.71E-01
70.2523575,21.6156921,56.4964294,4.66E-01
70.2613831,21.6336975,56.5440598,4.62E-01
70.2704315,21.6528015,56.5830879,4.58E-01
70.2795029,21.6724548,56.6131134,4.54E-01
70.2885895,21.6910706,56.6419487,4.49E-01
70.2976761,21.7048035,56.673027,4.43E-01
70.3067703,21.7158203,56.6777153,4.38E-01
70.3158646,21.725708,56.6641922,4.33E-01
70.3249359,21.7310791,56.6395988,4.29E-01
70.3339844,21.7309265,56.6033669,4.27E-01
70.3430328,21.7241821,56.5643616,4.28E-01
70.3520889,21.7028503,56.5092697,4.21E-01
70.3611755,21.677887,56.4223633,4.13E-01
70.3702774,21.6419678,56.3221092,4.07E-01
70.3793793,21.5973511,56.221138,3.99E-01
70.3884659,21.5541687,56.1210175,3.94E-01
70.3975449,21.5114136,56.0165329,3.92E-01
70.4065933,21.4639282,55.9491806,3.93E-01
70.4156036,21.4174194,55.9256134,3.93E-01
70.4246063,21.3800964,55.914341,3.95E-01
70.4336166,21.3500061,55.9586105,4.01E-01
70.4426498,21.3679504,56.0471001,4.08E-01
70.4516983,21.4181824,56.1392441,4.20E-01
70.460762,21.4581909,56.3085251,4.33E-01
70.4698257,21.5587463,56.6312904,4.40E-01
70.4788895,21.6997375,56.8416405,4.50E-01
70.4879379,21.7651062,56.8943901,4.57E-01
70.4969788,21.8150024,56.9376869,4.59E-01
70.5060196,21.853302,56.942791,4.61E-01
70.5150452,21.8617249,56.9033432,4.59E-01
70.5240707,21.8653259,56.8367882,4.59E-01
70.5330963,21.8292236,56.6994591,4.62E-01
70.54216,21.7691956,56.6541977,4.61E-01
70.551239,21.7384644,56.5873146,4.61E-01
70.5603409,21.6934814,56.4886818,4.63E-01
70.5694427,21.6496277,56.4156647,4.66E-01
70.5785294,21.6125793,56.3608246,4.69E-01
70.5876465,21.5715332,56.290947,4.73E-01
70.5967636,21.532135,56.2121811,4.80E-01
70.6058807,21.495575,56.1428719,4.84E-01
70.6149979,21.4635925,56.0867081,4.91E-01
70.6240921,21.4380188,56.0368538,4.96E-01
70.6331558,21.413269,55.9983978,5.02E-01
70.6421967,21.3908691,55.9590759,5.06E-01
70.6512527,21.3731079,55.9210548,5.08E-01
70.6603165,21.3583069,55.892086,5.13E-01
70.6694107,21.3453979,55.8693886,5.15E-01
70.6784973,21.3360596,55.8479195,5.17E-01
70.6875763,21.3312073,55.832119,5.19E-01
70.69664,21.3310242,55.8276482,5.21E-01
70.7057343,21.3371582,55.8353844,5.21E-01
70.7148285,21.3496399,55.8568192,5.20E-01
70.7239075,21.3669128,55.8960838,5.18E-01
70.7329788,21.3912354,55.9448853,5.10E-01
70.7420578,21.4165344,55.9933548,5.02E-01
70.7511444,21.4381714,56.0374451,4.96E-01
70.7602005,21.4514771,56.0688782,4.90E-01
70.769249,21.4540405,56.0830231,4.80E-01
70.7782745,21.4482727,56.0775681,4.72E-01
70.7872925,21.434082,56.0555687,4.64E-01
70.7963028,21.4115295,56.0261116,4.59E-01
70.8053589,21.3833923,55.9757996,4.56E-01
70.8143921,21.3530579,55.9234085,4.51E-01
70.8234177,21.3234863,55.8906441,4.49E-01
70.8324661,21.3009949,55.8661804,4.50E-01
70.8415375,21.2865906,55.8563347,4.57E-01
70.8505859,21.2811279,55.8560143,4.66E-01
70.8596191,21.2866211,55.8683395,4.77E-01
70.8686523,21.3031921,55.8944893,4.88E-01
70.8776932,21.3275757,55.9308395,4.97E-01
70.886734,21.3567505,55.9648628,5.05E-01
70.8957825,21.3856812,56.0057526,5.16E-01
70.9048538,21.4154663,56.0450745,5.25E-01
70.9139328,21.4390259,56.0782738,5.33E-01
70.9230118,21.4560547,56.1065674,5.39E-01
70.932106,21.4668274,56.1296997,5.43E-01
70.9412308,21.4742737,56.1478691,5.42E-01
70.9503632,21.4798584,56.1719704,5.36E-01
70.9594955,21.4855347,56.1992569,5.30E-01
70.968605,21.492981,56.2297173,5.23E-01
70.9776993,21.5023193,56.2649918,5.13E-01
70.9867935,21.5112915,56.3080292,5.02E-01
70.9958954,21.5227051,56.3508644,4.87E-01
71.0049896,21.535553,56.3922462,4.73E-01
71.0140686,21.5496216,56.4306335,4.59E-01
71.0231781,21.5611877,56.4722519,4.44E-01
71.0322876,21.5705261,56.5050888,4.27E-01
71.0413666,21.5805969,56.5284538,4.10E-01
71.0504303,21.5892944,56.5483627,3.90E-01
71.059494,21.5960083,56.5657921,3.66E-01
71.0685425,21.6000977,56.5799408,3.44E-01
71.0775681,21.6008911,56.5854912,3.20E-01
71.0865707,21.5970154,56.5844536,2.99E-01
71.0955811,21.5887451,56.571579,2.78E-01
71.1046295,21.5769348,56.5467529,2.62E-01
71.1137085,21.5634155,56.5088348,2.50E-01
71.1228027,21.5454407,56.4649124,2.38E-01
71.1318893,21.5248718,56.4147339,2.33E-01
71.1409836,21.5018005,56.3588791,2.29E-01
71.1500626,21.4775085,56.3030052,2.27E-01
71.1591034,21.4540405,56.2466202,2.26E-01
71.168129,21.430542,56.1961174,2.25E-01
71.1771545,21.4093018,56.1532745,2.24E-01
71.1861801,21.3922119,56.1247826,2.27E-01
71.1951981,21.3751831,56.0921326,2.34E-01
71.204216,21.3593445,56.0699005,2.42E-01
71.2132187,21.3471069,56.0325851,2.51E-01
71.2222137,21.3364868,55.9982414,2.56E-01
71.2312241,21.3297424,55.9772797,2.63E-01
71.2402115,21.32724,55.9667358,2.68E-01
71.2491531,21.3299561,55.9671211,2.74E-01
71.2580948,21.3361511,55.98246,2.81E-01
71.2670822,21.3459473,56.0166245,2.89E-01
71.276123,21.3591309,56.0546455,2.96E-01
71.2851868,21.3742065,56.09618,3.03E-01
71.2942429,21.3943787,56.1276016,3.09E-01
71.3032684,21.4193115,56.1703682,3.15E-01
71.312294,21.4494019,56.2190056,3.23E-01
71.3213425,21.474823,56.2648163,3.29E-01
71.3304214,21.50354,56.3098907,3.34E-01
71.3394623,21.5393066,56.3483429,3.37E-01
71.3484955,21.5646057,56.3644524,3.42E-01
71.3574753,21.5845032,56.3837128,3.46E-01
71.3664474,21.5950317,56.3815765,3.52E-01
71.3754654,21.5979614,56.3780785,3.57E-01
71.3845139,21.6083984,56.4026184,3.62E-01
71.3935699,21.6184692,56.440239,3.69E-01
71.4026566,21.6340942,56.4929428,3.77E-01
71.4117355,21.6716614,56.5740242,3.83E-01
71.4207764,21.6921997,56.5713463,3.88E-01
71.4298019,21.6881714,56.5732079,3.93E-01
71.4388351,21.6972046,56.6309395,3.99E-01
71.4478683,21.7239685,56.7470741,4.02E-01
71.4568634,21.7693481,56.8778381,4.04E-01
71.4658432,21.8319397,57.0148048,4.05E-01
71.4748077,21.9133301,57.1525459,4.06E-01
71.483757,22.0045471,57.276619,4.04E-01
71.4927139,22.1083374,57.3884544,3.98E-01
71.5016861,22.2012329,57.4926376,3.85E-01
71.5106812,22.2649841,57.6094093,3.79E-01
71.5197144,22.316864,57.6838913,3.75E-01
71.5287628,22.3539429,57.6845284,3.67E-01
71.5377808,22.363678,57.6511688,3.62E-01
71.5467911,22.3520203,57.5986748,3.62E-01
71.555809,22.3194275,57.513195,3.63E-01
71.5648651,22.2635498,57.4019928,3.69E-01
71.5739136,22.1884766,57.2750015,3.74E-01
71.5829697,22.09729,57.1336136,3.76E-01
71.592041,21.9916687,56.9749908,3.80E-01
71.60112,21.8855591,56.8195114,3.81E-01
71.6101837,21.7801819,56.6661606,3.81E-01
71.6192245,21.6824341,56.5124817,3.82E-01
71.6282654,21.5916443,56.3702049,3.78E-01
71.6373138,21.5150452,56.2401657,3.70E-01
71.646347,21.4516296,56.1322861,3.66E-01
71.6553574,21.3964539,56.0763359,3.62E-01
71.66436,21.3729248,56.050766,3.55E-01
71.6733627,21.355957,56.0011253,3.50E-01
71.6823807,21.3476868,56.0133629,3.49E-01
71.6914291,21.3500366,56.0092278,3.42E-01
71.70047,21.3562622,56.0166245,3.33E-01
71.7094879,21.3725891,56.0623283,3.12E-01
71.7184906,21.4036255,56.10215,2.91E-01
71.7275085,21.4149475,56.1098213,2.63E-01
71.736557,21.4158936,56.1200485,2.34E-01
71.7456284,21.4090881,56.1145782,2.08E-01
71.7546997,21.3997803,56.1102142,1.88E-01
71.7637558,21.3943787,56.0950699,1.79E-01
71.7727966,21.3921204,56.0866547,1.84E-01
71.7818222,21.3937378,56.0826225,1.97E-01
71.7908707,21.4046326,56.0830231,2.23E-01
71.7999573,21.4239807,56.1069717,2.47E-01
71.8090439,21.4415283,56.1596565,2.68E-01
71.8181229,21.4551392,56.177372,2.83E-01
71.8272018,21.4694214,56.1935768,3.07E-01
71.8362808,21.4790039,56.2089577,3.22E-01
71.8453522,21.48349,56.2105522,3.37E-01
71.8544235,21.4855347,56.1889877,3.50E-01
71.8634949,21.4827881,56.1534462,3.64E-01
71.872551,21.4745483,56.1098099,3.78E-01
71.8815918,21.4700317,56.081028,3.80E-01
71.8906479,21.4666748,56.0640526,3.85E-01
71.8996811,21.4610901,56.0554428,4.01E-01
71.9086685,21.4520264,56.0625801,4.26E-01
71.9176407,21.4367371,56.079155,4.45E-01
71.9266052,21.4217834,56.0800743,4.61E-01
71.935585,21.3950806,56.0669556,4.68E-01
71.9445877,21.3612366,56.0654411,4.53E-01
71.9536209,21.3217773,55.976181,4.39E-01
71.9626236,21.2944641,55.9650116,4.33E-01
71.9715958,21.278595,55.9116821,4.41E-01
71.9805984,21.2646484,55.8840828,4.42E-01
71.9896011,21.2461548,55.8818283,4.49E-01
71.9986343,21.2348938,55.847496,4.56E-01
72.0076523,21.2254639,55.7972679,4.69E-01
72.0166473,21.2211914,55.7981377,5.08E-01
72.0256424,21.207489,55.7889824,5.51E-01
72.0346375,21.1768799,55.7568016,5.88E-01
72.0436096,21.125885,55.6421623,6.24E-01
72.0526123,21.053833,55.4903984,6.51E-01
72.0616379,20.9610596,55.3050995,6.57E-01
72.070694,20.8523254,55.1542511,6.46E-01
72.0797729,20.7619629,54.9974518,6.30E-01
72.0888367,20.6975708,54.8899002,6.14E-01
72.0979004,20.6795044,54.8658981,5.96E-01
72.1069717,20.7314453,54.9131622,6.40E-01
72.1160355,20.8770447,55.1205521,6.83E-01
72.1251144,21.1147461,55.471302,7.16E-01
72.1341934,21.4188538,55.9256363,7.52E-01
72.1432648,21.7308044,56.365715,7.81E-01
72.1523361,21.946167,56.7004623,7.98E-01
72.1614075,22.0295105,56.8373756,8.07E-01
72.1704712,22.0140991,56.7642136,8.07E-01
72.1795349,21.9013367,56.7561264,7.94E-01
72.1885986,21.802887,56.6821938,7.73E-01
72.1976318,21.7102051,56.5933456,7.47E-01
72.2066574,21.6629944,56.5509872,7.22E-01
72.2156677,21.6646118,56.5736465,6.96E-01
72.2246704,21.6948853,56.6308899,6.78E-01
72.2336807,21.6853943,56.8386726,6.54E-01
72.2426987,21.6737061,56.8243561,6.37E-01
72.2517548,21.6980591,56.6065865,6.22E-01
72.2608566,21.7404785,56.4236221,6.12E-01
72.2699814,21.7657166,56.4754677,6.03E-01
72.2790985,21.7921143,56.567131,5.92E-01
72.2882233,21.8297119,56.6538162,5.81E-01
72.2973099,21.8787537,56.7282562,5.69E-01
72.3063965,21.9284668,56.7781677,5.58E-01
72.3154984,21.9589539,56.8423805,5.47E-01
72.3245621,21.9771118,56.9066391,5.35E-01
72.3336029,21.9869385,56.9365845,5.24E-01
72.3426285,21.9897766,56.9546204,5.16E-01
72.3516693,21.9873047,56.9655724,5.12E-01
72.360733,21.9796753,56.9629059,5.17E-01
72.3697815,21.9654236,56.9414444,5.27E-01
72.3788223,21.9384155,56.8995552,5.56E-01
72.3878784,21.8889771,56.821846,5.79E-01
72.3969345,21.8098145,56.7065544,6.02E-01
72.4059753,21.7024231,56.5407448,6.41E-01
72.4150238,21.5753174,56.3132782,6.67E-01
72.4240875,21.4423218,56.0422897,6.78E-01
72.4331512,21.3277283,55.7780914,6.74E-01
72.4422073,21.251709,55.5884705,6.66E-01
72.4512711,21.2336731,55.5710449,6.68E-01
72.4603271,21.28479,55.7149811,6.64E-01
72.4693985,21.4085083,55.9915352,6.58E-01
72.4784775,21.616333,56.3853455,6.54E-01
72.4875717,21.8697205,56.818737,6.49E-01
72.4966736,22.1233215,57.2074585,6.41E-01
72.5057602,22.3358459,57.4959869,6.35E-01
72.5148544,22.4798584,57.6651459,6.31E-01
72.5239487,22.5439148,57.7164764,6.32E-01
72.5330353,22.5279541,57.6647339,6.31E-01
72.5421448,22.4415283,57.5410652,6.32E-01
72.5512543,22.321991,57.3706512,6.31E-01
72.5603714,22.2030945,57.2119637,6.35E-01
72.5694809,22.1234436,57.0991516,6.39E-01
72.5785828,22.0938416,57.0682411,6.46E-01
72.5876541,22.1075134,57.0776291,6.51E-01
72.5967026,22.1503906,57.106472,6.51E-01
72.6057358,22.1991272,57.1404648,6.51E-01
72.6147537,22.227356,57.1615944,6.53E-01
72.6238022,22.2193298,57.1619034,6.57E-01
72.6328506,22.1807861,57.1292572,6.53E-01
72.6418915,22.1247864,57.0914383,6.40E-01
72.6509171,22.0687256,57.0588303,6.36E-01
72.6599655,22.0256653,57.0484047,6.38E-01
72.6690216,22.0102234,57.0693092,6.45E-01
72.678093,22.0266418,57.1018448,6.51E-01
72.687149,22.065155,57.1683464,6.58E-01
72.6962128,22.122345,57.2749367,6.62E-01
72.7052765,22.2015686,57.3992653,6.66E-01
72.714325,22.2983093,57.6103973,6.66E-01
72.7233505,22.4329529,57.7911491,6.63E-01
72.7323685,22.5551147,57.9416466,6.51E-01
72.741394,22.6665955,58.0655708,6.43E-01
72.7504044,22.7655334,58.1517563,6.38E-01
72.7593994,22.8586426,58.20895,6.27E-01
72.7684021,22.9418945,58.257412,6.19E-01
72.7773972,23.0135498,58.3372955,6.16E-01
72.7864456,23.091217,58.3865509,6.07E-01
72.795517,23.1608887,58.4580917,5.96E-01
72.8045654,23.2131653,58.5250549,5.87E-01
72.8136215,23.2359009,58.5630951,5.75E-01
72.8226776,23.2275085,58.5625992,5.64E-01
72.831749,23.1872864,58.5206108,5.55E-01
72.8408432,23.0943298,58.4625549,5.44E-01
72.8499374,22.9866638,58.2921867,5.34E-01
72.8590088,22.8521118,58.1219902,5.18E-01
72.8680801,22.6895447,57.9095192,5.06E-01
72.8771439,22.5188599,57.6614914,4.98E-01
72.8862305,22.3318481,57.424675,4.87E-01
72.8953171,22.1412659,57.1841125,4.79E-01
72.9043808,21.9499817,56.9252243,4.70E-01
72.9134216,21.7652588,56.6663284,4.60E-01
72.9224472,21.5973816,56.4222107,4.48E-01
72.9314499,21.4522095,56.2038345,4.41E-01
72.9404449,21.3347473,56.0347137,4.35E-01
72.94944,21.2514038,55.9019699,4.29E-01
72.9584503,21.1982422,55.744915,4.24E-01
72.9674759,21.1811829,55.5806046,4.19E-01
72.9765015,21.1864624,55.5546227,4.13E-01
72.985527,21.1968994,55.6388092,4.11E-01
72.9945602,21.2148743,55.7170868,4.06E-01
73.0036011,21.2397461,55.7903519,4.02E-01
73.0126495,21.2682495,55.8568192,3.96E-01
73.0216827,21.2978821,55.9210281,3.93E-01
73.0307236,21.3239746,55.9879189,3.85E-01
73.0397568,21.343811,56.0350075,3.73E-01
73.0487976,21.3554382,56.0802917,3.58E-01
73.0578079,21.3589478,56.1166344,3.40E-01
73.066803,21.3566589,56.1444283,3.19E-01
73.0758514,21.3513794,56.1497803,3.00E-01
73.0849228,21.3437805,56.1422958,2.81E-01
73.0939636,21.3353577,56.1254082,2.59E-01
73.1030121,21.3278809,56.1027107,2.35E-01
73.1120605,21.322052,56.0784988,2.20E-01
73.1210938,21.3185425,56.0541611,2.08E-01
73.1300888,21.3181763,56.0307503,1.96E-01
73.1390533,21.3202515,56.0122719,1.83E-01
73.1480408,21.3254395,56.0005913,1.72E-01
73.157074,21.3329468,56.0042191,1.65E-01
73.1661224,21.3435974,56.012989,1.64E-01
73.1751709,21.3577271,56.0250893,1.65E-01
73.1842117,21.374939,56.0395889,1.66E-01
73.1932449,21.3952637,56.0599937,1.70E-01
73.2022705,21.4192505,56.085556,1.75E-01
73.2112808,21.4468994,56.117012,1.81E-01
73.220314,21.4787903,56.1547775,1.86E-01
73.2293472,21.513916,56.2010269,1.91E-01
73.2383804,21.5526428,56.2546005,1.93E-01
73.2473984,21.5947571,56.3106613,1.92E-01
73.2564011,21.6386414,56.3724632,1.91E-01
73.2654037,21.6847534,56.4379807,1.90E-01
73.2744217,21.731842,56.5072937,1.87E-01
73.2834549,21.7790833,56.577282,1.80E-01
73.2925034,21.8245239,56.6463394,1.72E-01
73.3015671,21.8674927,56.7115898,1.61E-01
73.3106308,21.9052734,56.7772026,1.51E-01
73.3196869,21.9364319,56.8343658,1.41E-01
73.3287277,21.962738,56.8853035,1.31E-01
73.3377609,21.9889526,56.9194374,1.19E-01
73.3467636,22.0103455,56.952774,1.08E-01
73.3557434,22.0252991,56.9808197,9.92E-02
73.3647385,22.0360413,56.9988022,9.23E-02
73.3737411,22.0419312,57.0111618,9.84E-02
73.3827362,22.0417786,57.0120277,1.15E-01
73.3917465,22.0337524,57.0018425,1.47E-01
73.4007568,22.0160522,56.9790764,1.85E-01
73.4097748,21.9862061,56.939106,2.29E-01
73.4188004,21.9370728,56.8718185,2.78E-01
73.4278183,21.8582458,56.7626839,3.25E-01
73.436821,21.736084,56.6216125,3.71E-01
73.4458313,21.5752869,56.3552856,4.19E-01
73.4548416,21.3785706,56.0024681,4.60E-01
73.4638596,21.1679077,55.6027489,4.94E-01
73.4728851,20.9743042,55.2151375,5.09E-01
73.4819183,20.8013611,54.8573608,5.23E-01
73.4909592,20.6792908,54.5440483,5.34E-01
73.4999466,20.5941467,54.3411598,5.52E-01
73.5089264,20.5144653,54.1941032,5.82E-01
73.5179138,20.4571838,54.108532,6.23E-01
73.5269394,20.4200134,54.0771255,6.64E-01
73.5360031,20.4080505,54.1130905,7.08E-01
73.5450439,20.4387207,54.2649078,7.41E-01
73.5540543,20.5115356,54.4597015,7.61E-01
